"pk_person_features","person_uri","occupation_sec1","coded_employer"
11316,http://www.wikidata.org/entity/Q27948819,writer,college
11317,http://www.wikidata.org/entity/Q27948866,university-teacher,education
11319,http://www.wikidata.org/entity/Q27949785,political-scientist,education
11328,http://www.wikidata.org/entity/Q27968130,demographer,school
11339,http://www.wikidata.org/entity/Q28003561,criminologist,education
11344,http://www.wikidata.org/entity/Q28022026,researcher,publisher
11346,http://www.wikidata.org/entity/Q28026552,journalist,publisher
11347,http://www.wikidata.org/entity/Q28027830,university-teacher,education
11351,http://www.wikidata.org/entity/Q28042333,essayist,facility
11352,http://www.wikidata.org/entity/Q2804430,university-teacher,university
11354,http://www.wikidata.org/entity/Q28045435,writer,publisher
11355,http://www.wikidata.org/entity/Q28051574,writer,university
11356,http://www.wikidata.org/entity/Q28054128,academic,university
11365,http://www.wikidata.org/entity/Q28076620,university-teacher,university
11367,http://www.wikidata.org/entity/Q28086040,university-teacher,education
11368,http://www.wikidata.org/entity/Q28091744,university-teacher,organization
11373,http://www.wikidata.org/entity/Q28101695,translator,publisher
11375,http://www.wikidata.org/entity/Q28105040,university-teacher,publisher
11376,http://www.wikidata.org/entity/Q28112788,university-teacher,education
11379,http://www.wikidata.org/entity/Q28115529,university-teacher,education
11381,http://www.wikidata.org/entity/Q28123988,university-teacher,university
11385,http://www.wikidata.org/entity/Q2821183,writer,institute
11389,http://www.wikidata.org/entity/Q28229624,university-teacher,education
11391,http://www.wikidata.org/entity/Q2827521,university-teacher,publisher
11392,http://www.wikidata.org/entity/Q28293441,university-teacher,organization
11393,http://www.wikidata.org/entity/Q2829507,professeur-des-universités,university
11394,http://www.wikidata.org/entity/Q2829572,university-teacher,education
11399,http://www.wikidata.org/entity/Q2829740,university-teacher,publisher
11400,http://www.wikidata.org/entity/Q2829742,statistician,institute
11401,http://www.wikidata.org/entity/Q2829877,non-fiction-writer,agency
11405,http://www.wikidata.org/entity/Q2830197,university-teacher,university
11406,http://www.wikidata.org/entity/Q2830356,university-teacher,education
11410,http://www.wikidata.org/entity/Q2831470,university-teacher,university
11411,http://www.wikidata.org/entity/Q28316798,university-teacher,education
11412,http://www.wikidata.org/entity/Q2831837,philosopher,education
11413,http://www.wikidata.org/entity/Q28321505,academic,education
11415,http://www.wikidata.org/entity/Q2832993,university-teacher,publisher
11417,http://www.wikidata.org/entity/Q2834393,writer,newspaper
11418,http://www.wikidata.org/entity/Q2834879,university-teacher,publisher
11419,http://www.wikidata.org/entity/Q2835091,university-teacher,publisher
11420,http://www.wikidata.org/entity/Q2835129,philosopher,institution
11424,http://www.wikidata.org/entity/Q28355532,university-teacher,school
11426,http://www.wikidata.org/entity/Q28358442,scientist,publisher
11429,http://www.wikidata.org/entity/Q2836201,writer,university
11431,http://www.wikidata.org/entity/Q283948,philosopher,education
11435,http://www.wikidata.org/entity/Q28416268,university-teacher,publisher
11438,http://www.wikidata.org/entity/Q284415,anthropologist,institute
11439,http://www.wikidata.org/entity/Q2845010,writer,publisher
11443,http://www.wikidata.org/entity/Q28465233,writer,education
11447,http://www.wikidata.org/entity/Q2846705,university-teacher,education
11449,http://www.wikidata.org/entity/Q28472909,economist,publisher
11451,http://www.wikidata.org/entity/Q2848522,political-scientist,publisher
11453,http://www.wikidata.org/entity/Q2848793,university-teacher,institution
11456,http://www.wikidata.org/entity/Q28497119,university-teacher,agency
11459,http://www.wikidata.org/entity/Q28500557,psychologist,institute
11463,http://www.wikidata.org/entity/Q28504038,university-teacher,publisher
11464,http://www.wikidata.org/entity/Q2850871,research-fellow,university
11465,http://www.wikidata.org/entity/Q2850977,professeur-des-universités,publisher
11470,http://www.wikidata.org/entity/Q2851465,university-teacher,organization
11473,http://www.wikidata.org/entity/Q28528823,university-teacher,education
11477,http://www.wikidata.org/entity/Q28555546,university-teacher,publisher
11478,http://www.wikidata.org/entity/Q2857756,politician,publisher
11480,http://www.wikidata.org/entity/Q2861238,university-teacher,organization
11481,http://www.wikidata.org/entity/Q286125,university-teacher,publisher
11485,http://www.wikidata.org/entity/Q286362,university-teacher,institute
11486,http://www.wikidata.org/entity/Q2864873,university-teacher,publisher
11487,http://www.wikidata.org/entity/Q28648945,anthropologist,publisher
11488,http://www.wikidata.org/entity/Q2866266,university-teacher,organization
11494,http://www.wikidata.org/entity/Q28690023,university-teacher,education
11499,http://www.wikidata.org/entity/Q28701584,university-teacher,university
11501,http://www.wikidata.org/entity/Q2871586,philosopher,education
11504,http://www.wikidata.org/entity/Q2871869,university-teacher,publisher
11505,http://www.wikidata.org/entity/Q28719960,university-teacher,organization
11508,http://www.wikidata.org/entity/Q28726948,university-teacher,publisher
11511,http://www.wikidata.org/entity/Q28752461,anthropologist,publisher
11512,http://www.wikidata.org/entity/Q287567,university-teacher,education
11515,http://www.wikidata.org/entity/Q28777817,journalist,publisher
11516,http://www.wikidata.org/entity/Q28787992,political-scientist,publisher
11520,http://www.wikidata.org/entity/Q28803474,writer,publisher
11524,http://www.wikidata.org/entity/Q28822922,university-teacher,education
11526,http://www.wikidata.org/entity/Q28823404,researcher,education
11528,http://www.wikidata.org/entity/Q28827958,university-teacher,publisher
11529,http://www.wikidata.org/entity/Q288283,writer,university
11530,http://www.wikidata.org/entity/Q28839403,teacher,publisher
11536,http://www.wikidata.org/entity/Q28867515,university-teacher,institute
11539,http://www.wikidata.org/entity/Q28870542,teacher,organization
11540,http://www.wikidata.org/entity/Q28870628,university-teacher,organization
11541,http://www.wikidata.org/entity/Q28870693,university-teacher,education
11542,http://www.wikidata.org/entity/Q28870744,university-teacher,publisher
11543,http://www.wikidata.org/entity/Q28871993,university-teacher,organization
11544,http://www.wikidata.org/entity/Q28872060,university-teacher,publisher
11546,http://www.wikidata.org/entity/Q28876,university-teacher,education
11549,http://www.wikidata.org/entity/Q2890271,anthropologist,publisher
11551,http://www.wikidata.org/entity/Q28921553,university-teacher,education
11552,http://www.wikidata.org/entity/Q28925702,university-teacher,education
11554,http://www.wikidata.org/entity/Q2892939,university-teacher,school
11555,http://www.wikidata.org/entity/Q28933491,university-teacher,education
11556,http://www.wikidata.org/entity/Q28935115,university-teacher,education
11558,http://www.wikidata.org/entity/Q2894114,writer,publisher
11559,http://www.wikidata.org/entity/Q2894271,politician,education
11561,http://www.wikidata.org/entity/Q2894504,pedagogue,education
11562,http://www.wikidata.org/entity/Q28952279,university-teacher,publisher
11564,http://www.wikidata.org/entity/Q2896108,academic,education
11566,http://www.wikidata.org/entity/Q28962754,university-teacher,education
11569,http://www.wikidata.org/entity/Q28971952,psychologist,education
11572,http://www.wikidata.org/entity/Q28976192,university-teacher,publisher
11574,http://www.wikidata.org/entity/Q2897924,university-teacher,university
11575,http://www.wikidata.org/entity/Q2898000,university-teacher,publisher
11576,http://www.wikidata.org/entity/Q2898124,university-teacher,publisher
11578,http://www.wikidata.org/entity/Q2899562,agronomist,publisher
11581,http://www.wikidata.org/entity/Q290093,university-teacher,publisher
11583,http://www.wikidata.org/entity/Q29018239,philosopher,agency
11584,http://www.wikidata.org/entity/Q29021055,university-teacher,university
11585,http://www.wikidata.org/entity/Q29021198,university-teacher,publisher
11586,http://www.wikidata.org/entity/Q2902507,historian,university
11587,http://www.wikidata.org/entity/Q29029932,university-teacher,organization
11591,http://www.wikidata.org/entity/Q29033431,researcher,publisher
11598,http://www.wikidata.org/entity/Q2905119,university-teacher,education
11599,http://www.wikidata.org/entity/Q29051778,university-teacher,publisher
11600,http://www.wikidata.org/entity/Q29054514,university-teacher,organization
11601,http://www.wikidata.org/entity/Q29054645,university-teacher,education
11602,http://www.wikidata.org/entity/Q2907553,writer,education
11605,http://www.wikidata.org/entity/Q2910970,philosopher,organization
11609,http://www.wikidata.org/entity/Q2913394,university-teacher,education
11611,http://www.wikidata.org/entity/Q2915928,university-teacher,publisher
11613,http://www.wikidata.org/entity/Q2917670,university-teacher,university
11614,http://www.wikidata.org/entity/Q2918834,university-teacher,publisher
11615,http://www.wikidata.org/entity/Q2919816,university-teacher,education
11617,http://www.wikidata.org/entity/Q2920504,politician,agency
11618,http://www.wikidata.org/entity/Q292340,politician,organization
11619,http://www.wikidata.org/entity/Q2925482,university-teacher,university
11621,http://www.wikidata.org/entity/Q2926844,philosopher,institute
11623,http://www.wikidata.org/entity/Q2927041,political-scientist,publisher
11626,http://www.wikidata.org/entity/Q29342040,docent,education
11630,http://www.wikidata.org/entity/Q29353498,university-teacher,education
11632,http://www.wikidata.org/entity/Q2939162,writer,GLAM
11634,http://www.wikidata.org/entity/Q2939438,writer,university
11638,http://www.wikidata.org/entity/Q2941984,research-fellow,education
11639,http://www.wikidata.org/entity/Q29419902,university-teacher,university
11641,http://www.wikidata.org/entity/Q2942102,university-teacher,publisher
11644,http://www.wikidata.org/entity/Q29447401,communication-scholar,education
11645,http://www.wikidata.org/entity/Q29447431,university-teacher,education
11651,http://www.wikidata.org/entity/Q295393,politician,education
11661,http://www.wikidata.org/entity/Q29583139,criminologist,education
11667,http://www.wikidata.org/entity/Q295978,university-teacher,education
11669,http://www.wikidata.org/entity/Q29611671,university-teacher,organization
11677,http://www.wikidata.org/entity/Q29650333,philosopher,GLAM
11680,http://www.wikidata.org/entity/Q2965409,translator,university
11681,http://www.wikidata.org/entity/Q2965411,political-scientist,university
11682,http://www.wikidata.org/entity/Q2965664,university-teacher,institute
11683,http://www.wikidata.org/entity/Q2965725,university-teacher,university
11685,http://www.wikidata.org/entity/Q2965956,university-teacher,education
11687,http://www.wikidata.org/entity/Q2966188,psychoanalyst,education
11688,http://www.wikidata.org/entity/Q297425,writer,education
11689,http://www.wikidata.org/entity/Q2974428,university-teacher,university
11690,http://www.wikidata.org/entity/Q2977327,professeur-des-universités,education
11694,http://www.wikidata.org/entity/Q2977707,university-teacher,organization
