person_uri,labelPer,birthYear,gender,labelPlace,geometry,REGION,NAME_ENGL,coded_country,periodsActivity,pk_person_features,occupation_sec1,coded_employer
http://www.wikidata.org/entity/Q113780121,Thomas Périlleux,1965,male,Uccle,POINT (4.333889 50.803611),Western Europe,Belgium,Belgium Netherl.,1996-2020,4790,university-teacher,publisher
http://www.wikidata.org/entity/Q14044437,Xavier Godàs i Pérez,1969,male,Vilassar de Dalt,POINT (2.359288 41.516359),Southern Europe,Spain,Spain Port.,1996-2020,8311,politician,education
http://www.wikidata.org/entity/Q113775273,Ingo Schulz-Schaeffer,1963,male,Hamburg,POINT (10 53.55),Western Europe,Germany,Germany,1996-2020,4714,university-teacher,institute
http://www.wikidata.org/entity/Q58454468,Tanja Bogusz,1970,female,Hamburg,POINT (10 53.55),Western Europe,Germany,Germany,1996-2020,14852,writer,university
http://www.wikidata.org/entity/Q58300765,Dietrich Oberwittler,1963,male,Essen,POINT (7.013055 51.450833),Western Europe,Germany,Germany,1996-2020,14822,other,education
http://www.wikidata.org/entity/Q58227482,Barbara Poggio,1967,female,Novi Ligure,POINT (8.785556 44.759167),Southern Europe,Italy,Italy,1996-2020,14801,university-teacher,publisher
http://www.wikidata.org/entity/Q58227436,Emiliana Armano,1965,female,Alessandria,POINT (8.62 44.913331),Southern Europe,Italy,Italy,1996-2020,14800,university-teacher,university
http://www.wikidata.org/entity/Q113776142,Stefanie Graefe,1966,female,Iserlohn,POINT (7.666667 51.383333),Western Europe,Germany,Germany,1996-2020,4732,university-teacher,university
http://www.wikidata.org/entity/Q5798454,Daniel Jadue,1967,male,Santiago,POINT (-70.65 -33.4375),South America,Chile,South America,1996-2020,14753,politician,university
http://www.wikidata.org/entity/Q57924214,Helen Kohlen,1963,female,Mönchengladbach,POINT (6.433333 51.2),Western Europe,Germany,Germany,1996-2020,14739,other,college
http://www.wikidata.org/entity/Q57770616,Zarema Shaukenova,1965,female,Shymkent,POINT (69.6 42.3),Central Asia,Kazakhstan,Russian Federation,1996-2020,14721,university-teacher,publisher
http://www.wikidata.org/entity/Q57700901,Agnieszka Dudzińska,1965,female,Lublin,POINT (22.566667 51.25),Eastern Europe,Poland,Poland,1996-2020,14713,political-scientist,institute
http://www.wikidata.org/entity/Q2367468,Florence Bergeaud-Blackler,1964,female,Bordeaux,POINT (-0.579444 44.837778),Western Europe,France,France,1996-2020,10742,anthropologist,education
http://www.wikidata.org/entity/Q136669298,Ute Rosenbaum,1964,female,Plauen,POINT (12.138333 50.495),Western Europe,Germany,Germany,1996-2020,8106,university-teacher,education
http://www.wikidata.org/entity/Q24008015,Gigi Tevzadze,1967,male,Tbilisi,POINT (44.7925 41.7225),Western Asia,Georgia,Russian Federation,1996-2020,10829,political-scientist,university
http://www.wikidata.org/entity/Q11462770,Eiji Oguma,1962,male,Tokyo,POINT (139.691667 35.689444),Eastern Asia,Japan,Japan,1996-2020,5302,university-teacher,publisher
http://www.wikidata.org/entity/Q114639779,Riccardo Prandini,1967,male,Modena,POINT (10.92572 44.64582),Southern Europe,Italy,Italy,1996-2020,5305,university-teacher,publisher
http://www.wikidata.org/entity/Q55286727,Volker Stocké,1966,male,Frankenthal,POINT (8.35 49.533333),Western Europe,Germany,Germany,1996-2020,14160,university-teacher,university
http://www.wikidata.org/entity/Q2425565,Thomas Kron,1970,male,Lank-Latum,POINT (6.67972 51.3067),Western Europe,Germany,Germany,1996-2020,10877,university-teacher,agency
http://www.wikidata.org/entity/Q2427202,Thomas Schwinn,1962,male,Heidelberg,POINT (8.71 49.412222),Western Europe,Germany,Germany,1996-2020,10884,university-teacher,publisher
http://www.wikidata.org/entity/Q11488108,Takahiko Kageyama,1962,male,Okayama,POINT (133.919583 34.655111),Eastern Asia,Japan,Japan,1996-2020,5358,university-teacher,publisher
http://www.wikidata.org/entity/Q114963472,Andrés Pedreño Cánovas,1967,male,Cartagena,POINT (-0.984167 37.601944),Southern Europe,Spain,Spain Port.,1996-2020,5363,university-teacher,publisher
http://www.wikidata.org/entity/Q56066085,Stefano Harney,1962,male,Berkeley,POINT (-122.268056 37.870278),Northern America,United States,United States Can.,1996-2020,14460,university-teacher,education
http://www.wikidata.org/entity/Q137220293,Albert J. Jovell i Fernández,1962,male,Barcelona,POINT (2.176944 41.3825),Southern Europe,Spain,Spain Port.,1996-2020,8159,writer,publisher
http://www.wikidata.org/entity/Q23809743,Antonia Kupfer,1968,female,Delmenhorst,POINT (8.62913 53.05087),Western Europe,Germany,Germany,1996-2020,10769,university-teacher,education
http://www.wikidata.org/entity/Q5571439,Gloria Origgi,1967,female,Milan,POINT (9.19 45.466944),Southern Europe,Italy,Italy,1996-2020,14328,philosopher,publisher
http://www.wikidata.org/entity/Q55688391,Eduardo Apodaka,1965,male,Bilbao,POINT (-2.935 43.263056),Southern Europe,Spain,Spain Port.,1996-2020,14319,university-teacher,publisher
http://www.wikidata.org/entity/Q11714663,Izabela Desperak,1965,female,Gniezno,POINT (17.6 52.533333),Eastern Europe,Poland,Poland,1996-2020,5823,university-teacher,publisher
http://www.wikidata.org/entity/Q347209,Vasile Dîncu,1961,male,Runcu Salvei,POINT (24.316667 47.35),Eastern Europe,Romania,Central Europe,1996-2020,12469,university-teacher,publisher
http://www.wikidata.org/entity/Q3441601,Ronan Le Coadic,1962,male,Saint-Brieuc,POINT (-2.760278 48.513611),Western Europe,France,France,1996-2020,12450,university-teacher,university
http://www.wikidata.org/entity/Q3430365,Riccardo Campa,1967,male,Mantua,POINT (10.791111 45.156389),Southern Europe,Italy,Italy,1996-2020,12434,university-teacher,university
http://www.wikidata.org/entity/Q3389055,Pippo Russo,1965,male,Agrigento,POINT (13.57661 37.31065),Southern Europe,Italy,Italy,1996-2020,12409,university-teacher,GLAM
http://www.wikidata.org/entity/Q1279952,Gert Pickel,1963,male,Kronach,POINT (11.328055 50.241111),Western Europe,Germany,Germany,1996-2020,7244,university-teacher,publisher
http://www.wikidata.org/entity/Q3351033,Olivier Fillieule,1964,male,Ambilly,POINT (6.224167 46.195),Western Europe,France,France,1996-2020,12337,political-scientist,university
http://www.wikidata.org/entity/Q3009026,Cyril Lemieux,1967,male,Rouen,POINT (1.1025 49.443056),Western Europe,France,France,1996-2020,11729,university-teacher,publisher
http://www.wikidata.org/entity/Q3479340,Serge Guérin,1962,male,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1996-2020,12478,politician,education
http://www.wikidata.org/entity/Q29021055,Béatrice Barbusse,1965,female,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1996-2020,11584,university-teacher,university
http://www.wikidata.org/entity/Q3573967,Yves Sintomer,1962,male,Le Raincy,POINT (2.523056 48.899167),Western Europe,France,France,1996-2020,12565,university-teacher,university
http://www.wikidata.org/entity/Q3559644,Vincent Geisser,1968,male,Saint-Mandé,POINT (2.417778 48.841389),Western Europe,France,France,1996-2020,12548,political-scientist,publisher
http://www.wikidata.org/entity/Q3544625,James Hughes,1961,male,Columbus,POINT (-83.000556 39.962222),Northern America,United States,United States Can.,1996-2020,12533,university-teacher,education
http://www.wikidata.org/entity/Q35010292,Jan Kratzer,1970,male,Gera,POINT (12.08242 50.87818),Western Europe,Germany,Germany,1996-2020,12504,university-teacher,institute
http://www.wikidata.org/entity/Q3336314,Natacha Chetcuti,1970,female,Toulouse,POINT (1.443333 43.604444),Western Europe,France,France,1996-2020,12313,researcher,education
http://www.wikidata.org/entity/Q30560587,Sven Kesselring,1966,male,Schweinfurt,POINT (10.233333 50.05),Western Europe,Germany,Germany,1996-2020,11838,university-teacher,publisher
http://www.wikidata.org/entity/Q3057526,Erwan Dianteill,1967,male,Brest,POINT (-4.486945 48.39),Western Europe,France,France,1996-2020,11846,anthropologist,education
http://www.wikidata.org/entity/Q3057527,Erwan Lecœur,1970,male,Lille,POINT (3.0575 50.631944),Western Europe,France,France,1996-2020,11847,political-scientist,education
http://www.wikidata.org/entity/Q1255976,Joanna Bator,1968,female,Wałbrzych,POINT (16.283333 50.766667),Eastern Europe,Poland,Poland,1996-2020,6997,writer,institute
http://www.wikidata.org/entity/Q31440081,Hermann-Josef Große Kracht,1962,male,Glandorf,POINT (8.002222 52.083889),Western Europe,Germany,Germany,1996-2020,12014,university-teacher,university
http://www.wikidata.org/entity/Q126902271,Hilke Brockmann,1965,female,Nienburg/Weser,POINT (9.206944 52.641111),Western Europe,Germany,Germany,1996-2020,7137,university-teacher,university
http://www.wikidata.org/entity/Q3123596,Gérald Bronner,1969,male,Nancy,POINT (6.183611 48.692778),Western Europe,France,France,1996-2020,11977,university-teacher,publisher
http://www.wikidata.org/entity/Q126889958,Kyōko Koizumi,1966,female,Osaka,POINT (135.502111 34.69375),Eastern Asia,Japan,Japan,1996-2020,7136,other,college
http://www.wikidata.org/entity/Q124739573,Martin Abraham,1964,male,Germany,POINT (10 51),Western Europe,Germany,Germany,1996-2020,6899,university-teacher,publisher
http://www.wikidata.org/entity/Q3019110,Davide Sparti,1961,male,Rome,POINT (12.482778 41.893056),Southern Europe,Italy,Italy,1996-2020,11763,philosopher,publisher
http://www.wikidata.org/entity/Q3311251,Michela Marzano,1970,female,Rome,POINT (12.482778 41.893056),Southern Europe,Italy,Italy,1996-2020,12281,university-teacher,publisher
http://www.wikidata.org/entity/Q33103684,Christine Gavini,1966,female,Viry-Châtillon,POINT (2.375833 48.669444),Western Europe,France,France,1996-2020,12272,other,university
http://www.wikidata.org/entity/Q33102675,Pierre-Paul Zalio,1966,male,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1996-2020,12269,researcher,university
http://www.wikidata.org/entity/Q3310075,Michel Lallement,1962,male,Nancy,POINT (6.183611 48.692778),Western Europe,France,France,1996-2020,12266,other,education
http://www.wikidata.org/entity/Q33088105,Martin Hájek,1970,male,Prague,POINT (14.421389 50.0875),Eastern Europe,Czechia,Czechia,1996-2020,12256,university-teacher,publisher
http://www.wikidata.org/entity/Q3035352,Dominique Méda,1962,female,Sedan,POINT (4.940278 49.701944),Western Europe,France,France,1996-2020,11806,university-teacher,publisher
http://www.wikidata.org/entity/Q32786223,Judit Takács,1968,female,Budapest,POINT (19.040833 47.498333),Eastern Europe,Hungary,Austria Hungary,1996-2020,12190,researcher,agency
http://www.wikidata.org/entity/Q3038129,Dounia Bouzar,1964,female,Grenoble,POINT (5.726389 45.186944),Western Europe,France,France,1996-2020,11813,writer,organization
http://www.wikidata.org/entity/Q124658434,Margherita Maria Romanelli,1963,female,Rome,POINT (12.482778 41.893056),Southern Europe,Italy,Italy,1996-2020,6878,university-teacher,institution
http://www.wikidata.org/entity/Q123126574,Marco Bontempi,1961,male,Dicomano,POINT (11.533333 43.9),Southern Europe,Italy,Italy,1996-2020,6509,university-teacher,GLAM
http://www.wikidata.org/entity/Q123054837,Maurizio Pisati,1965,male,Milan,POINT (9.19 45.466944),Southern Europe,Italy,Italy,1996-2020,6499,university-teacher,publisher
http://www.wikidata.org/entity/Q27335228,María do Mar Castro Varela,1964,female,A Coruña,POINT (-8.400027 43.373857),Southern Europe,Spain,Spain Port.,1996-2020,11237,university-teacher,publisher
http://www.wikidata.org/entity/Q438839,Alexander Dugin,1962,male,Moscow,POINT (37.6175 55.750556),European Russia,Russian Federation,Russian Federation,1996-2020,13121,writer,education
http://www.wikidata.org/entity/Q118163361,Madelyn Kelly,1961,female,Lake Success,POINT (-73.713333 40.770278),Northern America,United States,United States Can.,1996-2020,6027,other,enterprise
http://www.wikidata.org/entity/Q2746442,Edith de Leeuw,1962,female,Amsterdam,POINT (4.883333 52.366667),Western Europe,Netherlands,Belgium Netherl.,1996-2020,11251,university-teacher,institute
http://www.wikidata.org/entity/Q11836181,Dušan Lužný,1964,male,Brno,POINT (16.608333 49.195278),Eastern Europe,Czechia,Czechia,1996-2020,6047,university-teacher,publisher
http://www.wikidata.org/entity/Q43373083,Darnell Hunt,1962,male,"Washington, D.C.",POINT (-77.036667 38.895),Northern America,United States,United States Can.,1996-2020,13082,university-teacher,education
http://www.wikidata.org/entity/Q118541628,Filippo Barbera,1970,male,Biella,POINT (8.053333 45.566389),Southern Europe,Italy,Italy,1996-2020,6058,university-teacher,publisher
http://www.wikidata.org/entity/Q11882740,Mikko Lagerspetz,1963,male,Turku,POINT (22.266944 60.451667),Northern Europe,Finland,Baltic States Fin. Belar.,1996-2020,6090,professor,publisher
http://www.wikidata.org/entity/Q117259637,Miriam Lang,1967,female,Gräfelfing,POINT (11.428889 48.118889),Western Europe,Germany,Germany,1996-2020,5867,university-teacher,education
http://www.wikidata.org/entity/Q132731931,Marco Santoro,1964,male,Faenza,POINT (11.883333 44.285556),Southern Europe,Italy,Italy,1996-2020,7626,university-teacher,publisher
http://www.wikidata.org/entity/Q4515846,I. R. Chikalova,1961,female,Minsk,POINT (27.561837 53.902246),Eastern Europe,Belarus,Baltic States Fin. Belar.,1996-2020,13234,university-teacher,university
http://www.wikidata.org/entity/Q132387352,Robert Helmrich,1961,male,Grevenbroich,POINT (6.5875 51.088333),Western Europe,Germany,Germany,1996-2020,7606,other,institute
http://www.wikidata.org/entity/Q42314808,Jan Willem Duyvendak,1969,male,Markelo,POINT (6.495278 52.234167),Western Europe,Netherlands,Belgium Netherl.,1996-2020,12987,university-teacher,organization
http://www.wikidata.org/entity/Q39774895,Frank Adloff,1969,male,Wuppertal,POINT (7.183333 51.266667),Western Europe,Germany,Germany,1996-2020,12795,university-teacher,publisher
http://www.wikidata.org/entity/Q120858819,Sonia Bertolini,1969,female,Turin,POINT (7.676111 45.079167),Southern Europe,Italy,Italy,1996-2020,6308,university-teacher,publisher
http://www.wikidata.org/entity/Q28465233,Berenice Bento,1966,female,Campina Grande,POINT (-35.881111 -7.230555),South America,Brazil,South America,1996-2020,11443,writer,education
http://www.wikidata.org/entity/Q121438956,Fatima Farina,1966,female,Civitavecchia,POINT (11.8 42.1),Southern Europe,Italy,Italy,1996-2020,6355,university-teacher,publisher
http://www.wikidata.org/entity/Q38545459,Pia Mäkelä,1969,female,Vantaa,POINT (25.040278 60.294444),Northern Europe,Finland,Baltic States Fin. Belar.,1996-2020,12739,other,institute
http://www.wikidata.org/entity/Q37841114,Helena Machado,1970,female,Guimarães,POINT (-8.290833 41.445),Southern Europe,Portugal,Spain Port.,1996-2020,12686,researcher,publisher
http://www.wikidata.org/entity/Q28719960,Berthold Vogel,1963,male,Würzburg,POINT (9.929444 49.794444),Western Europe,Germany,Germany,1996-2020,11505,university-teacher,organization
http://www.wikidata.org/entity/Q288283,Femke Halsema,1966,female,Haarlem,POINT (4.640556 52.380278),Western Europe,Netherlands,Belgium Netherl.,1996-2020,11529,writer,university
http://www.wikidata.org/entity/Q1227993,Dirk Nabers,1968,male,Coesfeld,POINT (7.1675 51.945833),Western Europe,Germany,Germany,1996-2020,6454,university-teacher,agency
http://www.wikidata.org/entity/Q28933491,Marc Fleurbaey,1961,male,Seine-Maritime,POINT (0.833333 49.666667),Western Europe,France,France,1996-2020,11555,university-teacher,education
http://www.wikidata.org/entity/Q122845557,Mireia Grau Creus,1969,female,Barcelona,POINT (2.176944 41.3825),Southern Europe,Spain,Spain Port.,1996-2020,6467,political-scientist,publisher
http://www.wikidata.org/entity/Q1290495,Georg Krücken,1962,male,Bad Honnef,POINT (7.226944 50.645),Western Europe,Germany,Germany,1996-2020,7316,university-teacher,university
http://www.wikidata.org/entity/Q120750974,Eugenia Montagnini,1969,female,Luino,POINT (8.75 46),Southern Europe,Italy,Italy,1996-2020,6290,university-teacher,university
http://www.wikidata.org/entity/Q3609686,Alessandra Dino,1963,female,Palermo,POINT (13.361262 38.115658),Southern Europe,Italy,Italy,1996-2020,12594,university-teacher,publisher
http://www.wikidata.org/entity/Q4062223,Aydin Alizade,1963,male,Baku,POINT (49.835183 40.366656),Western Asia,Azerbaijan,Russian Federation,1996-2020,12823,scientist,academy
http://www.wikidata.org/entity/Q28026552,Guillaume Erner,1968,male,Paris,POINT (2.352222 48.856667),Western Europe,France,France,1996-2020,11346,journalist,publisher
http://www.wikidata.org/entity/Q13133,Michelle Obama,1964,female,Chicago,POINT (-87.627778 41.881944),Northern America,United States,United States Can.,1996-2020,7484,writer,education
http://www.wikidata.org/entity/Q28076620,Anke Hassel,1965,female,Altenkirchen,POINT (7.645555 50.687222),Western Europe,Germany,Germany,1996-2020,11365,university-teacher,university
http://www.wikidata.org/entity/Q4149348,Lyudmila Grigoryeva,1962,female,Krasnoyarsk,POINT (92.871944 56.008889),Asiatic Russia,Russian Federation,Russian Federation,1996-2020,12887,university-teacher,education
http://www.wikidata.org/entity/Q12037105,Mikuláš Bek,1964,male,Šternberk,POINT (17.298931 49.730453),Eastern Europe,Czechia,Czechia,1996-2020,6237,university-teacher,publisher
http://www.wikidata.org/entity/Q28293441,Petra Böhnke,1969,female,Lüneburg,POINT (10.414444 53.2525),Western Europe,Germany,Germany,1996-2020,11392,university-teacher,organization
http://www.wikidata.org/entity/Q2830197,Alain Quemin,1967,male,Lyon,POINT (4.835 45.7675),Western Europe,France,France,1996-2020,11405,university-teacher,university
http://www.wikidata.org/entity/Q4071358,Sergei Aslanyan,1966,male,Moscow,POINT (37.6175 55.750556),European Russia,Russian Federation,Russian Federation,1996-2020,12829,journalist,other
http://www.wikidata.org/entity/Q2834393,Alexia Guggémos,1966,female,Vannes,POINT (-2.761667 47.655),Western Europe,France,France,1996-2020,11417,writer,newspaper
http://www.wikidata.org/entity/Q2140428,Reiner Keller,1962,male,Illingen,POINT (7.052511 49.376439),Western Europe,Germany,Germany,1996-2020,10401,university-teacher,university
http://www.wikidata.org/entity/Q61620065,Eva Matthes,1962,female,Nuremberg,POINT (11.0775 49.453889),Western Europe,Germany,Germany,1996-2020,15465,historian,organization
http://www.wikidata.org/entity/Q2143451,Renate Liebold,1962,female,Bajlngris,POINT (11.47256 49.03417),Western Europe,Germany,Germany,1996-2020,10409,university-teacher,organization
http://www.wikidata.org/entity/Q6118610,Renata Salecl,1962,female,Slovenj Gradec,POINT (15.079044 46.509345),Southern Europe,Slovenia,Central Europe,1996-2020,15419,university-teacher,education
http://www.wikidata.org/entity/Q61183920,Terhi-Anna Wilska,1967,female,Pori,POINT (21.7975 61.486667),Northern Europe,Finland,Baltic States Fin. Belar.,1996-2020,15418,university-teacher,publisher
http://www.wikidata.org/entity/Q112553218,Frank Kalter,1964,male,Koblenz,POINT (7.597778 50.359722),Western Europe,Germany,Germany,1996-2020,4051,university-teacher,university
http://www.wikidata.org/entity/Q611241,Raphaël Liogier,1967,male,France,POINT (2 47),Western Europe,France,France,1996-2020,15390,philosopher,other
http://www.wikidata.org/entity/Q61717438,Peter Birke,1965,male,Darmstadt,POINT (8.65 49.866667),Western Europe,Germany,Germany,1996-2020,15487,university-teacher,university
http://www.wikidata.org/entity/Q6219620,John Asimakopoulos,1970,male,Teaneck,POINT (-74.016111 40.8975),Northern America,United States,United States Can.,1996-2020,15583,university-teacher,agency
http://www.wikidata.org/entity/Q6203047,Jiří Přibáň,1967,male,Prague,POINT (14.421389 50.0875),Eastern Europe,Czechia,Czechia,1996-2020,15553,university-teacher,organization
http://www.wikidata.org/entity/Q21288053,Jacek Kurzępa,1961,male,Świebodzin,POINT (15.533333 52.25),Eastern Europe,Poland,Poland,1996-2020,10386,university-teacher,education
http://www.wikidata.org/entity/Q21513544,Werner Vogd,1963,male,Frankfurt,POINT (8.682222 50.110556),Western Europe,Germany,Germany,1996-2020,10426,university-teacher,university
http://www.wikidata.org/entity/Q1466113,Sigrid Roßteutscher,1966,female,Mannheim,POINT (8.466111 49.487778),Western Europe,Germany,Germany,1996-2020,8389,political-scientist,agency
http://www.wikidata.org/entity/Q60301835,Zeev Rosenhek,1961,male,Buenos Aires,POINT (-58.381944 -34.599722),South America,Argentina,South America,1996-2020,15237,researcher,publisher
http://www.wikidata.org/entity/Q112959063,Marta Luxán,1970,female,Bilbao,POINT (-2.935 43.263056),Southern Europe,Spain,Spain Port.,1996-2020,4255,university-teacher,publisher
http://www.wikidata.org/entity/Q1461686,Joshua Goldstein,1965,male,Pullman,POINT (-117.166667 46.733333),Northern America,United States,United States Can.,1996-2020,8379,university-teacher,education
http://www.wikidata.org/entity/Q5992442,Ignacio Sánchez-Cuenca,1966,male,Valencia,POINT (-0.376389 39.47),Southern Europe,Spain,Spain Port.,1996-2020,15181,university-teacher,publisher
http://www.wikidata.org/entity/Q14504140,Sabine Pfeiffer,1966,female,Unna,POINT (7.688889 51.534722),Western Europe,Germany,Germany,1996-2020,8367,university-teacher,organization
http://www.wikidata.org/entity/Q5999391,Maristella Svampa,1961,female,Allen,POINT (-67.827222 -38.977222),South America,Argentina,South America,1996-2020,15191,other,publisher
http://www.wikidata.org/entity/Q112558247,Karsten Zimmermann,1970,male,Lengenfeld,POINT (12.366667 50.566667),Western Europe,Germany,Germany,1996-2020,4114,university-teacher,institute
http://www.wikidata.org/entity/Q21551908,Andreas Flache,1963,male,Einbeck,POINT (9.866667 51.816667),Western Europe,Germany,Germany,1996-2020,10446,university-teacher,university
http://www.wikidata.org/entity/Q60832405,Elena Rostislavovna I︠A︡rskai︠a︡-Smirnova,1962,female,Volgograd,POINT (44.514722 48.708611),European Russia,Russian Federation,Russian Federation,1996-2020,15322,university-teacher,education
http://www.wikidata.org/entity/Q60713446,Martin Elff,1967,male,Mannheim,POINT (8.466111 49.487778),Western Europe,Germany,Germany,1996-2020,15301,university-teacher,education
http://www.wikidata.org/entity/Q2162673,Roland Benedikter,1965,male,Bruneck,POINT (11.935512 46.796319),Southern Europe,Italy,Italy,1996-2020,10471,university-teacher,education
http://www.wikidata.org/entity/Q14948602,Thomas Lemke,1963,male,Bad Lauterberg im Harz,POINT (10.470556 51.631667),Western Europe,Germany,Germany,1996-2020,8412,university-teacher,agency
http://www.wikidata.org/entity/Q2078031,Peter Schallenberg,1963,male,Oberhausen,POINT (6.8514 51.4699),Western Europe,Germany,Germany,1996-2020,10247,university-teacher,education
http://www.wikidata.org/entity/Q15444474,Raj Kollmorgen,1963,male,Leipzig,POINT (12.374733 51.340632),Western Europe,Germany,Germany,1996-2020,8568,university-teacher,agency
http://www.wikidata.org/entity/Q15442390,Laura E. Gómez,1964,female,Roswell,POINT (-104.522778 33.394167),Northern America,United States,United States Can.,1996-2020,8566,university-teacher,education
http://www.wikidata.org/entity/Q20757834,Francisco Sierra Caballero,1969,male,Gobernador,POINT (-3.320555 37.477222),Southern Europe,Spain,Spain Port.,1996-2020,10242,writer,publisher
http://www.wikidata.org/entity/Q20754835,Klaus Taschwer,1967,male,Judenburg,POINT (14.660278 47.1725),Western Europe,Austria,Austria Hungary,1996-2020,10240,university-teacher,university
http://www.wikidata.org/entity/Q6774337,Martha Beck,1962,female,Provo,POINT (-111.658611 40.233889),Northern America,United States,United States Can.,1996-2020,16192,journalist,education
http://www.wikidata.org/entity/Q67482333,Adam S. Weinberg,1965,male,St. Louis,POINT (-90.199444 38.626389),Northern America,United States,United States Can.,1996-2020,16160,writer,education
http://www.wikidata.org/entity/Q15452680,Ned Kock,1964,male,Brazil,POINT (-53 -14),South America,Brazil,South America,1996-2020,8585,philosopher,education
http://www.wikidata.org/entity/Q66370939,Peio Joseba Monteano Sorbet,1963,male,Villava/Atarrabia,POINT (-1.608611 42.830833),Southern Europe,Spain,Spain Port.,1996-2020,16064,writer,GLAM
http://www.wikidata.org/entity/Q15447169,Ilka Quindeau,1962,female,Duisburg,POINT (6.761111 51.432222),Western Europe,Germany,Germany,1996-2020,8574,university-teacher,education
http://www.wikidata.org/entity/Q15451923,Volkhard Krech,1962,male,Bochum,POINT (7.216667 51.483333),Western Europe,Germany,Germany,1996-2020,8581,university-teacher,agency
http://www.wikidata.org/entity/Q112492449,Tomasz Zarycki,1970,male,Warsaw,POINT (21.011111 52.23),Eastern Europe,Poland,Poland,1996-2020,2965,university-teacher,university
http://www.wikidata.org/entity/Q21055393,Tiziana Terranova,1967,female,Italy,POINT (12.5 42.5),Southern Europe,Italy,Italy,1996-2020,10325,writer,education
http://www.wikidata.org/entity/Q112512704,David Lawrence Andrews,1962,male,South East London,POINT (0 51.45),Northern Europe,United Kingdom,United Kingdom,1996-2020,3359,university-teacher,education
http://www.wikidata.org/entity/Q63103613,Lilit Yepremyan,1963,female,Yerevan,POINT (44.514445 40.181389),Western Asia,Armenia,Russian Federation,1996-2020,15693,journalist,institute
http://www.wikidata.org/entity/Q21013691,Zbigniew Zieliński,1965,male,Gdańsk,POINT (18.654023 54.348291),Eastern Europe,Poland,Poland,1996-2020,10309,other,publisher
http://www.wikidata.org/entity/Q6397805,Kevin Young,1970,male,Lincoln,POINT (-96.678056 40.809167),Northern America,United States,United States Can.,1996-2020,15795,university-teacher,education
http://www.wikidata.org/entity/Q20908933,Miguel Laparra,1962,male,Bourges,POINT (2.395555 47.083611),Western Europe,France,France,1996-2020,10282,university-teacher,organization
http://www.wikidata.org/entity/Q112494288,Barbara Perry,1962,female,Picton,POINT (-77.1333 44),Northern America,Canada,United States Can.,1996-2020,3008,university-teacher,organization
http://www.wikidata.org/entity/Q64604845,Valeria Pulignano,1968,female,Maratea,POINT (15.716667 39.992778),Southern Europe,Italy,Italy,1996-2020,15853,university-teacher,education
http://www.wikidata.org/entity/Q15433813,Matthias Gross,1969,male,Nastätten,POINT (7.858333 50.199444),Western Europe,Germany,Germany,1996-2020,8541,university-teacher,university
http://www.wikidata.org/entity/Q64019458,Silke Helfrich,1967,female,Thuringia,POINT (11 51),Western Europe,Germany,Germany,1996-2020,15801,other,other
http://www.wikidata.org/entity/Q1443184,Frank Eckardt,1967,male,Gelsenkirchen,POINT (7.094167 51.510278),Western Europe,Germany,Germany,1996-2020,8353,university-teacher,university
http://www.wikidata.org/entity/Q113759982,Sebastián Mora Rosado,1966,male,Málaga,POINT (-4.416667 36.716667),Southern Europe,Spain,Spain Port.,1996-2020,4592,university-teacher,publisher
http://www.wikidata.org/entity/Q22102114,Salvatore Babones,1969,male,New Jersey,POINT (-74.5 40),Northern America,United States,United States Can.,1996-2020,10565,university-teacher,education
http://www.wikidata.org/entity/Q22666021,Jonathan M. Metzl,1964,male,Kansas City,POINT (-94.583333 39.05),Northern America,United States,United States Can.,1996-2020,10617,university-teacher,education
http://www.wikidata.org/entity/Q22249280,Christophe Serra Mallol,1964,male,Clermont-Ferrand,POINT (3.086944 45.779722),Western Europe,France,France,1996-2020,10581,anthropologist,publisher
http://www.wikidata.org/entity/Q1405837,Ferdinand Sutterlüty,1962,male,Egg,POINT (9.895556 47.431944),Western Europe,Austria,Austria Hungary,1996-2020,8313,university-teacher,agency
http://www.wikidata.org/entity/Q59504207,Sasha Roseneil,1966,female,London,POINT (-0.1275 51.507222),Northern Europe,United Kingdom,United Kingdom,1996-2020,15002,researcher,education
http://www.wikidata.org/entity/Q1409440,Marc Szydlik,1965,male,Maxhütte-Haidhof,POINT (12.092222 49.199722),Western Europe,Germany,Germany,1996-2020,8318,university-teacher,organization
http://www.wikidata.org/entity/Q14389324,Stefan Kühl,1966,male,Hamburg,POINT (10 53.55),Western Europe,Germany,Germany,1996-2020,8347,university-teacher,publisher
http://www.wikidata.org/entity/Q28472909,Tamás Dombos,1979,male,Szeged,POINT (20.166667 46.25),Eastern Europe,Hungary,Austria Hungary,,11449,economist,publisher
http://www.wikidata.org/entity/Q104440720,Aliaksei Lastouski,1979,male,Lukašova,POINT (27.044444 55.045833),Eastern Europe,Belarus,Baltic States Fin. Belar.,,300,university-teacher,education
http://www.wikidata.org/entity/Q64422796,Renaud Payre,1975,male,Grenoble,POINT (5.726389 45.186944),Western Europe,France,France,1996-2020,15834,university-teacher,education
http://www.wikidata.org/entity/Q38794893,Sergio Fernández Riquelme,1977,male,Murcia,POINT (-1.130278 37.983333),Southern Europe,Spain,Spain Port.,,12753,writer,publisher
